t,f(t)
515900,0.0000077073169883063286358728319418286356564503157990157
515950,0.0000077080753201910171122376297589016198711279904766460
516000,0.0000077088336520869092511317493511021640241220725868944
516050,0.0000077095919839940017961906485723880326782034219850871
516100,0.0000077103503159122914923116013634982990968004176750186
516150,0.0000077111086478417750856530866404923501852292056549022
516200,0.0000077118669797824493236341775384107147495766314746689
516250,0.0000077126253117343109549339310098169838581643024079423
516300,0.0000077133836436973567294907777779802785698646700653300
516350,0.0000077141419756715833985019126444579066103901253995599
516400,0.0000077149003076569877144226851508380357321911598815137
516450,0.0000077156586396535664309659905944023974859368071657140
516500,0.0000077164169716613163031016613974692209618668095211102
516550,0.0000077171753036802340870558588301767817277570562816928
516600,0.0000077179336357103165403104650864681366969844542643765
516650,0.0000077186919677515604216024757130378010053709824792796
516700,0.0000077194502998039624909233923910013081592855589764504
516750,0.0000077202086318675195095186160700487797400426434485290
516800,0.0000077209669639422282398868404548438158111141862273600
516850,0.0000077217252960280854457794458434292018752224176116458
516900,0.0000077224836281250878921998933174011127681606903285853
516950,0.0000077232419602332323454031192836136782553536160951807
517000,0.0000077240002923525155728949303671759593158713830601623
517050,0.0000077247586244829343434313986555035681570115475641525
517100,0.0000077255169566244854270182572931873489008097393510330
517150,0.0000077262752887771655949102964274417196220934175070072
517200,0.0000077270336209409716196107595038954599961047138012332
517250,0.0000077277919531159002748707399124879122324439851498054
517300,0.0000077285502853019483356885779832337462312792877982803
517350,0.0000077293086174991125783092583316196229975827386654301
517400,0.0000077300669497073897802238075533962732897466364161001
517450,0.0000077308252819267767201686922685296912604541048977323
517500,0.0000077315836141572701781252175140753254702845597744953
517550,0.0000077323419463988669353189254857393321183769874602482
517600,0.0000077331002786515637742189946278911376397072026283128
517650,0.0000077338586109153574785376390717917399653120926209644
517700,0.0000077346169431902448332295084218023597302673772459223
517750,0.0000077353752754762226244910878893382345445484614667164
517800,0.0000077361336077732876397600987743325311142292247822405
517850,0.0000077368919400814366677148992939755315149536009180798
517900,0.0000077376502724006664982738857584944312764019191422171
517950,0.0000077384086047309739225948940937392681357204066279834
518000,0.0000077391669370723557330746017103406813597400308017225
518050,0.0000077399252694248087233479297192053824204318711266169
518100,0.0000077406836017883296882874454931153985355821696789545
518150,0.0000077414419341629154240027655741973311572726765484633
518200,0.0000077422002665485627278399589270280519045722760880806
518250,0.0000077429585989452683983809505371434386940353892590631
518300,0.0000077437169313530292354429253547169349223123712111569
518350,0.0000077444752637718420400777325831748944995579769896450
518400,0.0000077452335962017036145712903125158553205267069582655
518450,0.0000077459919286426107624429904971010633924190623695015
518500,0.0000077467502610945602884451042776837493148408759740944
518550,0.0000077475085935575489985621876474448381278092085922106
518600,0.0000077482669260315737000104874618029527087329367684712
518650,0.0000077490252585166312012373477917667499088640564437213
518700,0.0000077497835910127183119206166205978074740066914607368
518750,0.0000077505419235198318429680528835524584934344633472117
518800,0.0000077513002560379686065167338504711486651527312479878
518850,0.0000077520585885671254159324628509840700549995707398900
518900,0.0000077528169211072990858091773421020032617573919470456
518950,0.0000077535752536584864319683573179614779805948072098570
519000,0.0000077543335862206842714584340614935398829245949965904
519050,0.0000077550919187938894225541992377855895022970605376034
519100,0.0000077558502513780987047562143289059364333972980516423
519150,0.0000077566085839733089387902204099608896147281903282210
519200,0.0000077573669165795169466065482661543817752866575948940
519250,0.0000077581252491967195513795288506203032816267508222882
519300,0.0000077588835818249135775069040827978976242975799117080
519350,0.0000077596419144640958506092379871207476318945229705311
519400,0.0000077604002471142631975293281717900581970162710848888
519450,0.0000077611585797754124463316176474031178414254593794691
519500,0.0000077619169124475404263016069852079978378141993815378
519550,0.0000077626752451306439679452668147557238429248835630160
519600,0.0000077634335778247199029884506607213310815181485040429
519650,0.0000077641919105297650643763081186653900529606709631777
519700,0.0000077649502432457762862726983695077655121721884660006
519750,0.0000077657085759727504040596040324855471044702848850303
519800,0.0000077664669087106842543365453563672655096294089452293
519850,0.0000077672252414595746749199947486956832743734919044435
519900,0.0000077679835742194185048427916428316246846954374587253
519950,0.0000077687419069902125843535577025714840499875553855296
520000,0.0000077695002397719537549161123641112266401204294700368
520050,0.0000077702585725646388592088887151298712344693246760220
520100,0.0000077710169053682647411243497107656178086024692179692
520150,0.0000077717752381828282457684047262579583000596613270617
520200,0.0000077725335710083262194598264460292826595077616736778
520250,0.0000077732919038447555097296680889796665077067008311595
520300,0.0000077740502366921129653206809697687006823004638416910
520350,0.0000077748085695503954361867323958583967716067648536248
520400,0.0000077755669024195997734922239000913763954612950594561
520450,0.0000077763252352997228296115098085787255059218652192632
520500,0.0000077770835681907614581283161436720683433986658454904
520550,0.0000077778419010927125138351598617945888966932772674218
520600,0.0000077786002340055728527327684259059007786448697489585
520650,0.0000077793585669293393320294997123758393427409800922149
520700,0.0000077801168998640088101407622520424226302959234064303
520750,0.0000077808752328095781466884358052294003527757330215778
520800,0.0000077816335657660442025002922704989825796978024882631
520850,0.0000077823918987334038396094169269155121193992645638288
520900,0.0000077831502317116539212536300095960167479935652744365
520950,0.0000077839085647007913118749086183237494611625078630482
521000,0.0000077846668977008128771188089590009967942039322385028
521050,0.0000077854252307117154838338889177176069781156903955023
521100,0.0000077861835637334960000711309672118612735870567418171
521150,0.0000077869418967661512950833654055004832507314036739748
521200,0.0000077877002298096782393246939264547520603709563491721
521250,0.0000077884585628640737044499135220998568728176457875373
521300,0.0000077892168959293345633139407164148006425252858610418
521350,0.0000077899752290054576899712361304103321918591375027700
521400,0.0000077907335620924399596752293782625562946808733420237
521450,0.0000077914918951902782488777442942800419806213494831088
521500,0.0000077922502282989694352284244904824196739516108116000
521550,0.0000077930085614185103975741592445686280270052356874964
521600,0.0000077937668945488980159585097180531414072933501445884
521650,0.0000077945252276901291716211355043486789499281472107893
521700,0.0000077952835608422007469972215065740658928721218129910
521750,0.0000077960418940051096257169051448660875719989158642041
521800,0.0000077968002271788526926047038929743459661279534913922
521850,0.0000077975585603634268336789431439182980492190770453779
521900,0.0000077983168935588289361511844044858244279251669840503
521950,0.0000077990752267650558884256538183528458178400918754963
522000,0.0000077998335599821045800986710176036738411859902549632
522050,0.0000078005918932099719019580783024319514124973883512247
522100,0.0000078013502264486547459826701488022066172194142560410
522150,0.0000078021085596981500053416230438522124811826406075366
522200,0.0000078028668929584545743939256488165133767869883115927
522250,0.0000078036252262295653486878092892516470145606207673528
522300,0.0000078043835595114792249601787723437590266956727220513
522350,0.0000078051418928041931011360435310794750623396653330862
522400,0.0000078059002261077038763279490950610630829780883694516
522450,0.0000078066585594220084508354088877470861703182650369726
522500,0.0000078074168927471037261443363498999136388154923175534
522550,0.0000078081752260829866049264773890216255805076621556685
522600,0.0000078089335594296539910388431545600131612820631830976
522650,0.0000078096918927871027895231431386665440352256406804513
522700,0.0000078104502261553299066052186022883291474453108959682
522750,0.0000078112085595343322496944763263762939558254966376172
522800,0.0000078119668929241067273833226879919237187532415351586
522850,0.0000078127252263246502494465980610951189690242933830571
522900,0.0000078134835597359597268410115417958636240835010500845
522950,0.0000078142418931580320717045759978525743695866789706372
523000,0.0000078150002265908641973560434422001659971355486264715
523050,0.0000078157585600344530182943407302910332780691142844829
523100,0.0000078165168934887954501980055810323157135303735281338
523150,0.0000078172752269538884099246229211029771168029612741280
523200,0.0000078180335604297288155102615524343974572643951503933
523250,0.0000078187918939163135861689111426383397263671033229089
523300,0.0000078195502274136396422919195381663197749713030992926
523350,0.0000078203085609217039054474303999845721182508470856633
523400,0.0000078210668944405032983798211615489696094100078448101
523450,0.0000078218252279700347450091413088644196467213339145882
523500,0.0000078225835615102951704305509824134242000575393740735
523550,0.0000078233418950612815009137599007386554232791034013601
523600,0.0000078241002286229906639024666054645629576889309455947
523650,0.0000078248585621954195880137980275431932294109943876991
523700,0.0000078256168957785652030377493745095651001261308557417
523750,0.0000078263752293724244399366243385321101462397611329297
523800,0.0000078271335629769942308444756250438496163977329314460
523850,0.0000078278918965922715090665458017401437514421415895645
523900,0.0000078286502302182532090787084677290126445430718256327
523950,0.0000078294085638549362665269097426201911724888210265734
524000,0.0000078301668975023176182266100753392437421002529145037
524050,0.0000078309252311603942021622263724532276685882950288540
524100,0.0000078316835648291629574865744457945569355308985950566
524150,0.0000078324418985086208245203117791698808791405491050412
524200,0.0000078332002321987647447513806139409549927590343192369
524250,0.0000078339585658995916608344513532646435611858875127791
524300,0.0000078347168996110985165903662847793562086538319807833
524350,0.0000078354752333332822570055836215253826791416228435152
524400,0.0000078362335670661398282316218608867522633947393805541
524450,0.0000078369919008096681775845044613424062436401115289947
524500,0.0000078377502345638642535442048368146335446650147444113
524550,0.0000078385085683287250057540916684028814588148461378903
524600,0.0000078392669021042473850203745332912148526819708595722
524650,0.0000078400252358904283433115498506178586649403316606291
524700,0.0000078407835696872648337578471440954197680600385134993
524750,0.0000078415419034947538106506756211705453916445528669857
524800,0.0000078423002373128922294420710685119362920020681627262
524850,0.0000078430585711416770467441430636157937014238422421892
524900,0.0000078438169049811052203285225023179398016269979838374
524950,0.0000078445752388311737091258094420020120390589779958038
525000,0.0000078453335726918794732250212602932920353865819875374
525050,0.0000078460919065632194738730411290278901446353587195768
525100,0.0000078468502404451906734740668032871668692359581304150
525150,0.0000078476085743377900355890597252874323708036262530503
525200,0.0000078483669082410145249351944429151251979559618471072
525250,0.0000078491252421548611073853083426978311029928285237121
525300,0.0000078498835760793267499673516970016624319512721798000
525350,0.0000078506419100144084208638380252456780485376369995035
525400,0.0000078514002439601030894112947689241830918588740603696
525450,0.0000078521585779164077260997142802279070708552285121786
525500,0.0000078529169118833193025720051240552178650068722235007
525550,0.0000078536752458608347916234436932046881313772807478084
525600,0.0000078544335798489511672011261365404894124957628224557
525650,0.0000078551919138476654044034205999222478980999282527512
525700,0.0000078559502478569744794794197796911543164852814762263
525750,0.0000078567085818768753698283937885042788182726736786055
525800,0.0000078574669159073650539992433333091999669340213355443
525850,0.0000078582252499484405116899532052512150665413538913237
525900,0.0000078589835840000987237470460813055570380526036294597
525950,0.0000078597419180623366721650366374272009011481777437285
526000,0.0000078605002521351513400858859730110006293137028480414
526050,0.0000078612585862185397117984563464550547216547180797867
526100,0.0000078620169203124987727379662216203562759566928327416
526150,0.0000078627752544170255094854456249799406538966033258124
526200,0.0000078635335885321169097671918132509010011983291782129
526250,0.0000078642919226577699624542252513027989230311037704707
526300,0.0000078650502567939816575617459001361545182058137618119
526350,0.0000078658085909407489862485898147248567448556036962156
526400,0.0000078665669250980689408166860515164917254223779419680
526450,0.0000078673252592659385147105138853847431000366480058435
526500,0.0000078680835934443547025165603358281749049018593717510
526550,0.0000078688419276333144999627780022098636862028265208435
526600,0.0000078696002618328149039180432078325026604780531773382
526650,0.0000078703585960428529123916144526437566994542301353057
526700,0.0000078711169302634255245325911743668027511646659970105
526750,0.0000078718752644945297406293728178511460098882653947229
526800,0.0000078726335987361625621091182124389577151782413800369
526850,0.0000078733919329883209915372052571423358951262184091238
526900,0.0000078741502672510020326166909134270456711538027972178
526950,0.0000078749086015242026901877715053984509111659901836519
527000,0.0000078756669358079199702272433271855040549647345724442
527050,0.0000078764252701021508798479635573188158405322797752507
527100,0.0000078771836044068924272983114798989814322779793754221
527150,0.0000078779419387221416219616500123514940927247024976904
527200,0.0000078787002730478954743557875395647320475168057551051
527250,0.0000078794586073841509961324400542076585701861821518625
527300,0.0000078802169417309052000766936030240295579410803471102
527350,0.0000078809752760881551001064670389000569829690970803997
527400,0.0000078817336104558977112719750785026305854957260678623
527450,0.0000078824919448341300497551916652853540252377125918267
527500,0.0000078832502792228491328693136376598054270606987090280
527550,0.0000078840086136220519790582247021295858447176041185406
527600,0.0000078847669480317356078959597111848726236320972740405
527650,0.0000078855252824518970400861692457553479699244658441511
527700,0.0000078862836168825332974615845020195262283791613531950
527750,0.0000078870419513236414029834824823686564369481068323400
527800,0.0000078878002857752183807411514903235296597952266202136
527850,0.0000078885586202372612559513569292026734049391632295826
527900,0.0000078893169547097670549578074043405681063662378816562
527950,0.0000078900752891927328052306211286546731941877107423523
528000,0.0000078908336236861555353657926313602026901274974930032
528050,0.0000078915919581900322750846597696317425494717657448979
528100,0.0000078923502927043600552333710430109541247132049369340
528150,0.0000078931086272291359077823532103597601506030457116304
528200,0.0000078938669617643568658257792091585615453057804596725
528250,0.0000078946252963100199635810363769491850879575591678890
528300,0.0000078953836308661222363881949747224136692818297376069
528350,0.0000078961419654326607207094770120501023191372579831173
528400,0.0000078969003000096324541287253737620345930854707195503
528450,0.0000078976586345970344753508732479678251493917597183180
528500,0.0000078984169691948638242014138552243254684324818763818
528550,0.0000078991753038031175416258704786491406584002818975780
528600,0.0000078999336384217926696892667947810161545941116065835
528650,0.0000079006919730508862515755975049880038545768616401886
528700,0.0000079014503076903953315872992672244678382006672083167
528750,0.0000079022086423403169551447219279381403000598841387182
528800,0.0000079029669770006481687856000539285886724555126450927
528850,0.0000079037253116713860201645247639586051395635063332818
528900,0.0000079044836463525275580524158599201798383138491912088
528950,0.0000079052419810440698323359942573568690086282943093904
529000,0.0000079060003157460098940172547151445191952528899058865
529050,0.0000079067586504583447952129388641324583155774005310448
529100,0.0000079075169851810715891540085345474139926778684812086
529150,0.0000079082753199141873301851193819625690104711317082586
529200,0.0000079090336546576890737640948116343130784512741396597
529250,0.0000079097919894115738764614002010093992971077617447097
529300,0.0000079105503241758387959596174202053627919233176182788
529350,0.0000079113086589504808910529196502672079339361919636673
529400,0.0000079120669937354972216465464990035193883460438833119
529450,0.0000079128253285308848487562794142053009296647027918455
529500,0.0000079135836633366408345079173940509945325820253759516
529550,0.0000079143419981527622421367529945012806921521926684972
529600,0.0000079151003329792461359870486334874092452262604505945
529650,0.0000079158586678160895815115131916969581573816206016624
529700,0.0000079166170026632896452707789097610658060471633614973
529750,0.0000079173753375208433949328785816473302312131394956207
529800,0.0000079181336723887478992727230440627166401656725077266
529850,0.0000079188920072670002281715789616709621422161066164553
529900,0.0000079196503421555974526165469079291142535233154746767
529950,0.0000079204086770545366447000397413479871509510359548650
530000,0.0000079211670119638148776192612769814669675804044093511
530050,0.0000079219253468834292256756852529497446111282106918544
530100,0.0000079226836818133767642745345918017016502218764912179
530150,0.0000079234420167536545699242609565218217523706154506202
530200,0.0000079242003517042597202360246009871469716663272103959
530250,0.0000079249586866651892939231745146799448738650779600045
530300,0.0000079257170216364403708007288614618990516579664467287
530350,0.0000079264753566180100317848557122157820237560850255363
530400,0.0000079272336916098953588923540711607158280053569750725
530450,0.0000079279920266120934352401351956472718112303391836809
530500,0.0000079287503616246013450447042092388071869985772993980
530550,0.0000079295086966474161736216420078855818771156211994948
530600,0.0000079302670316805350073850874589983449735220637347786
530650,0.0000079310253667239549338472198932282258544845457721334
530700,0.0000079317837017776730416177418887599105626690454078885
530750,0.0000079325420368416864204033623479252295029732879999407
530800,0.0000079333003719159921610072798659444278449920049710910
530850,0.0000079340587070005873553286663916025352188101413783207
530900,0.0000079348170420954690963621511796683963735809529597816
530950,0.0000079355753772006344781973050348640694261641105773249
531000,0.0000079363337123160805960181248471924431620891914860851
531050,0.0000079370920474418045461025184184310695633879106439628
531100,0.0000079378503825778034258217895796003523275196395636380
531150,0.0000079386087177240743336401235992143766088145636599865
531200,0.0000079393670528806143691140728821228095586925108566587
531250,0.0000079401253880474206328920429587524454634981942724088
531300,0.0000079408837232244902267137787645571133792403808095802
531350,0.0000079416420584118202534098512094848091409482370705337
531400,0.0000079424003936094078169011440372710574808776069723248
531450,0.0000079431587288172500221983409743676537245279156763096
531500,0.0000079439170640353439754014131683160781464813273163885
531550,0.0000079446753992636867836991069153750195595641463009475
531600,0.0000079454337345022755553684316772115880808705621092667
531650,0.0000079461920697511073997741483864659402668948956857700
531700,0.0000079469504050101794273682580409991829375045938313708
531750,0.0000079477087402794887496894905866345650148663004969014
531800,0.0000079484670755590324793627940882021095888252568496573
531850,0.0000079492254108488077300988241886969811847477739574586
531900,0.0000079499837461488116166934338563620258535811938742771
531950,0.0000079507420814590412550271634195050642269791003376325
532000,0.0000079515004167794937620647308888616600828949354052594
532050,0.0000079522587521101662558545225673142292491778821893620
532100,0.0000079530170874510558555280839467784958345240283667868
532150,0.0000079537754228021596812996108920684448177564554097433
532200,0.0000079545337581634748544654411115510619479429127669878
532250,0.0000079552920935349984974035459144022937094219261476503
532300,0.0000079560504289167277335730222542758017875102297181223
532350,0.0000079568087643086596875135850591962280326188621184406
532400,0.0000079575670997107914848450598474888273628245681901950
532450,0.0000079583254351231202522668756295574673677396284952448
532500,0.0000079590837705456431175575580953231345799091074169683
532550,0.0000079598421059783572095742230871352284640518623246735
532600,0.0000079606004414212596582520703579680651393624696625563
532650,0.0000079613587768743475946038776147151536959173620073375
532700,0.0000079621171123376181507194948463939486930916807576185
532750,0.0000079628754478110684597653389370739230359052644578102
532800,0.0000079636337832946956559838885633409459144883298949305
532850,0.0000079643921187884968746931793761110908625011640184249
532900,0.0000079651504542924692522862994666071392424688164515539
532950,0.0000079659087898066099262308851163111845997125370871947
533000,0.0000079666671253309160350686168307068833419855984913001
533050,0.0000079674254608653847184147156566250370991631215081664
533100,0.0000079681837964100131169574397830063318965044130636963
533150,0.0000079689421319647983724575814248951989362128418769781
533200,0.0000079697004675297376277479639904789013253730206131743
533250,0.0000079704588031048280267329395309860905139585178873580
533300,0.0000079712171386900667143878864732592155145858624723240
533350,0.0000079719754742854508367587076348153071661524832963193
533400,0.0000079727338098909775409613285212097987765475968845424
533450,0.0000079734921455066439751811959055181834353759398083658
533500,0.0000079742504811324472886727766897504471261945650513801
533550,0.0000079750088167683846317590570480133554892424822837799
533600,0.0000079757671524144531558310418512358106901514140027756
533650,0.0000079765254880706500133472543732726333377729404591221
533700,0.0000079772838237369723578332362782022627651522814538954
533750,0.0000079780421594134173438810478886340072419312648844763
533800,0.0000079788004950999821271487687348406138241819001219669
533850,0.0000079795588307966638643599983845320655689665361615659
533900,0.0000079803171665034597133033575530866517458998548603998
533950,0.0000079810755022203668328319894940554944667608310379071
534000,0.0000079818338379473823828630616697568528268780742013247
534050,0.0000079825921736845035243772677017766632086983295806291
534100,0.0000079833505094317274194183296011919118387539255374016
534150,0.0000079841088451890512310925002783335730142790649943037
534200,0.0000079848671809564721235680663319059836250954134273262
534250,0.0000079856255167339872620748511172796616902026667555745
534300,0.0000079863838525215938129037180937747136068778093513094
534350,0.0000079871421883192889434060744507521116731156043007134
534400,0.0000079879005241270698219933750123302601920403927604438
534450,0.0000079886588599449336181366264205444050995933035401602
534500,0.0000079894171957728775023658915967665785744571637717621
534550,0.0000079901755316108986462697944812039064919313218032308
534600,0.0000079909338674589942224950250502932428714176987402320
534650,0.0000079916922033171614047458446118102316404350192868147
534700,0.0000079924505391853973677835913775110320967475692520131
534750,0.0000079932088750636992874261863131250803943851095583604
534800,0.0000079939672109520643405476392655173952091487579317096
534850,0.0000079947255468504897050775553668390714547506327626992
534900,0.0000079954838827589725600006417154847415221296321004700
534950,0.0000079962422186775100853562143336759190018285777820868
535000,0.0000079970005546060994622377054014892752227156640710392
535050,0.0000079977588905447378727921707671490341998921761031759
535100,0.0000079985172264934225002197977334028067304551407277724
535150,0.0000079992755624521505287734131198003194079841865146162
535200,0.0000080000338984209191437579916006946292453025571348461
535250,0.0000080007922343997255315301643187855494003289703325782
535300,0.0000080015505703885668794977277740251461917957616858550
535350,0.0000080023089063874403761191529877053021703653079053815
535400,0.0000080030672423963432109030949415474744763367894668713
535450,0.0000080038255784152725744079022916149120678045192799909
535500,0.0000080045839144442256582411273568677296429128168051211
535550,0.0000080053422504831996550590363821813702068561211577380
535600,0.0000080061005865321917585661200756491222486019797267409
535650,0.0000080068589225911991635146044199894913940738800381606
535700,0.0000080076172586602190657039617578793601918256634389564
535750,0.0000080083755947392486619804221510340033641744132435334
535800,0.0000080091339308282851502364850128551594214390831621113
535850,0.0000080098922669273257294104310144684929894624524107874
535900,0.0000080106506030363675994858342639719155410788827192957
535950,0.0000080114089391554079614910747587163654507343229899961
536000,0.0000080121672752844440174988511104407814081724658794019
536050,0.0000080129256114234729706256935430831362320762062301050
536100,0.0000080136839475724920250314771630895310179007762423744
536150,0.0000080144422837314983859189355020434823359582218495982
536200,0.0000080152006199004892595331743314376678662162175047550
536250,0.0000080159589560794618531611857494105284153614644314782
536300,0.0000080167172922684133751313625392702567095528457655272
536350,0.0000080174756284673410348130127996288356930557799471926
536400,0.0000080182339646762420426158748459689212887103739910943
536450,0.0000080189923008951136099896323834664966910454774709121
536500,0.0000080197506371239529494234299508923572669119168011761
536550,0.0000080205089733627572744453886354156170318742823456091
536600,0.0000080212673096115237996221220581325594533747769093374
536650,0.0000080220256458702497405582526301442870039678364842938
536700,0.0000080227839821389323138959280790067554498234203489996
536750,0.0000080235423184175687373143382453769103113128499866050
536800,0.0000080243006547061562295292321496787742739265616483368
536850,0.0000080250589910046920102924353286134655591307274373308
536900,0.0000080258173273131733003913674413372583861518910980842
536950,0.0000080265756636315973216485601451319276671879488963150
537000,0.0000080273339999599612969211752403917509802822698182616
537050,0.0000080280923362982624501005230847516716561676748446878
537100,0.0000080288506726464980061115812761812574978904596669094
537150,0.0000080296090090046651909125136048692202250636218250045
537200,0.0000080303673453727612314941892737233911982748103799647
537250,0.0000080311256817507833558797023873111793335900181426018
537300,0.0000080318840181387287931238917090656673623503432725148
537350,0.0000080326423545365947733128606865826327276578147989363
537400,0.0000080334006909443785275634977448339094361887574508481
537450,0.0000080341590273620772880229968471226371023608134588072
537500,0.0000080349173637896882878683783236060732315137873638057
537550,0.0000080356757002272087613060099672117744897460754227223
537600,0.0000080364340366746359435711283967730823004786215638349
537650,0.0000080371923731319670709273606872099775917980413058942
537700,0.0000080379507095991993806662462665814988942606046731544
537750,0.0000080387090460763301111067590798360472562198968639548
537800,0.0000080394673825633565015948300190860306029738062209978
537850,0.0000080402257190602757925028696202334292172115449776476
537900,0.0000080409840555670852252292910257729929614791086272807
537950,0.0000080417423920837820421980332135999096987722412376873
538000,0.0000080425007286103634868580844916489130950098107291710
538050,0.0000080432590651468268036830062581919266071376217522599
538100,0.0000080440174016931692381704570276214689730631137256282
538150,0.0000080447757382493880368417167215471749246250150230005
538200,0.0000080455340748154804472412112250329131424586563423108
538250,0.0000080462924113914437179360372078021116620269900999902
538300,0.0000080470507479772750985154872102390290233490195597881
538350,0.0000080478090845729718395905749940138374331708108865436
538400,0.0000080485674211785311927935611571595120775889413368790
538450,0.0000080493257577939504107774790134286484855514237772377
538500,0.0000080500840944192267472156607357584574993260366718092
538550,0.0000080508424310543574568012637636723149570396733336101
538600,0.0000080516007676993397952467974744463706348537971410330
538650,0.0000080523591043541710192836501178698483323492420774732
538700,0.0000080531174410188483866616160144277962143472209004098
538750,0.0000080538757776933691561484230167351736457911861951322
538800,0.0000080546341143777305875292602340512877735547214999343
538850,0.0000080553924510719299416063060197037200202224089763010
538900,0.0000080561507877759644801982562212510094601120146091613
538950,0.0000080569091244898314661398526932134867471656391432400
539000,0.0000080576674612135281632814120722017788579328900951581
539050,0.0000080584257979470518364883548142726314007987242733556
539100,0.0000080591841346903997516407344943418216249703782709317
539150,0.0000080599424714435691756327673674840615396296334218338
539200,0.0000080607008082065573763723621919499167251763389386893
539250,0.0000080614591449793616227806503137298924847343298785783
539300,0.0000080622174817619791847915160124959649451592130957281
539350,0.0000080629758185544073333511271087509605727764428261684
539400,0.0000080637341553566433404174658320163133200850570077217
539450,0.0000080644924921686844789598599498888542657846855943824
539500,0.0000080652508289905280229585141577974141518181635317287
539550,0.0000080660091658221712474040417292901446577663752211771
539600,0.0000080667675026636114282969964266835895849828167695953
539650,0.0000080675258395148458426474046719046623504096808135228
539700,0.0000080682841763758717684742979773568113131718412169318
539750,0.0000080690425132466864848052456366417794758966378420995
539800,0.0000080698008501272872716758876749684900173524327524539
539850,0.0000080705591870176714101294680590807139235340280943764
539900,0.0000080713175239178361822163681665353006908446037036784
539950,0.0000080720758608277788709936405141628776776281521947252
540000,0.0000080728341977474967605245427455430481790896658486368
540050,0.0000080735925346769871358780718773262426956986699931605
540100,0.0000080743508716162472831284988042345021566011108800362
540150,0.0000080751092085652744893549030625735960474610036934823
540200,0.0000080758675455240660426407078520890024766124420029526
540250,0.0000080766258824926192320732153159984011945202799232166
540300,0.0000080773842194709313477431420790334544594196412579352
540350,0.0000080781425564589996807441550433237744167259074655516
540400,0.0000080789008934568215231724074419560993314734126830405
540450,0.0000080796592304643941681260751500418245817480564619174
540500,0.0000080804175674817149097048932531261577869216635153034
540550,0.0000080811759045087810430096928727722908075693079681232
540600,0.0000080819342415455898641419382491541046143500138987483
540650,0.0000080826925785921386702032640804910461809511842448278
540700,0.0000080834509156484247592950131191589396115326397548031
540750,0.0000080842092527144454305177740243106166660520154781073
540800,0.0000080849675897901979839709194708403746975041148423031
540850,0.0000080857259268756797207521445145263927635572149696220
540900,0.0000080864842639708879429570052131853593214137097088997
540950,0.0000080872426010758199536784575036736874590552310598862
541000,0.0000080880009381904730570063963345698160584477714762056
541050,0.0000080887592753148445580271950543722176268745093802122
541100,0.0000080895176124489317628232450550478557714270928319686
541150,0.0000080902759495927319784724956707659574289140407869299
541200,0.0000080910342867462425130479943316520869991315613930123
541250,0.0000080917926239094606756174269723976314636812505626320
541300,0.0000080925509610823837762426586955599274054045145782745
541350,0.0000080933092982650091259792746893883825751287555501925
541400,0.0000080940676354573340368761214000120662828788708618403
541450,0.0000080948259726593558219748479578243644200928550824660
541500,0.0000080955843098710717953094478579004163477855680953185
541550,0.0000080963426470924792719058008942831722131232645402462
541600,0.0000080971009843235755677812153479740304835963906008627
541650,0.0000080978593215643579999439704284641366140024736428835
541700,0.0000080986176588148238863928589686425447868675927470352
541750,0.0000080993759960749705461167303729175655918367639712957
541800,0.0000081001343333447952990940338183877433340433491741928
541850,0.0000081008926706242954662923617088990273856179532701491
541900,0.0000081016510079134683696679933818248226184107696779745
541950,0.0000081024093452123113321654390674057244797704313589865
542000,0.0000081031676825208216777169841004858646969394953043019
542050,0.0000081039260198389967312422333844829139193840079901498
542100,0.0000081046843571668338186476561074289078322643509447535
542150,0.0000081054426945043302668261307099191833983688384223462
542200,0.0000081062010318514834036564901048068319102623291252650
542250,0.0000081069593692082905580030671484801954592413235243808
542300,0.0000081077177065747490597152403635610532530264569786627
542350,0.0000081084760439508562396269799128612639400546828368408
542400,0.0000081092343813366094295563938244357497248483923200090
542450,0.0000081099927187320059623052744675698275863287696540652
542500,0.0000081107510561370431716586452795390123391972692854726
542550,0.0000081115093935517183923843077429795356077235720335230
542600,0.0000081122677309760289602323886137079440115419810939167
542650,0.0000081130260684099722119348873988282589944621168261302
542700,0.0000081137844058535454852052240849652997599350287715137
542750,0.0000081145427433067461187377871164628897107734396358739
542800,0.0000081153010807695714522074816233857856260956521349792
542850,0.0000081160594182420188262692778991642875453374766870399
542900,0.0000081168177557240855825577601277206059676460750208301
542950,0.0000081175760932157690636866753599161815151244690688740
543000,0.0000081183344307170666132484827391592706503261514914628
543050,0.0000081190927682279755758139029760122293821961776225709
543100,0.0000081198511057484932969314680716380451404086507911592
543150,0.0000081206094432786171231270712899257851458508746269789
543200,0.0000081213677808183444019035173781347476549417865475967
543250,0.0000081221261183676724817400730358972204076366643072593
543300,0.0000081228844559265987120920176324198684634514792996208
543350,0.0000081236427934951204433901941717238913667285322050858
543400,0.0000081244011310732350270405605057642072417499335795858
543450,0.0000081251594686609398154237407952680389802767782570984
543500,0.0000081259178062582321618945772181333951487391113932378
543550,0.0000081266761438651094207816819252280556097145083732933
543600,0.0000081274344814815689473869892434297891226007128519053
543650,0.0000081281928191076080979853081257486473615996286389797
543700,0.0000081289511567432242298238748483722968653752834033664
543750,0.0000081297094943884147011219059544754674121163263815914
543800,0.0000081304678320431768710701514446347121963132494553133
