Iteración,v,Función,Derivada,aproximacion
77,115.6310840675825222053103624985579770530690453969997456023118924458014098564733549618390594049328842417701230130687033343343855938102392218313394954079701286982145790417978448281474072350147080724464799948233549091445456370618079807590365300366192514912285161121359615896418675626593516739955290867352576746356361058905508348582141065555079144254680196580775901315938429115582997627759433943610027113923162962463864859394501105166090037269460400480205891222452409797775002917445496651742971738701392419109659194217658924680159303840735090392216842676476233604495597928060042073502713953772664651153284699505356502375445022476113048225550046363829811971894423755795383811214723258787895518297072544427975663438899797235471826754427674908743990102858200750751619760835809711750728025960687127109294228520717449602799288345212901893691280979893670614460184053352214452897359960291391777390860434467347231972644169836945611668702892507778059321989533569284150745838341240266302045851825065450169217866422,-7.00000000000079313826400809735831452826967610167982513052053841386980100570549722846403550353336383390538432953168851019398603029354793975701118430867051447322165379394677690203164946308691963252125620583151790015352401025623149462632954837484724805993156168394532484301011560751959561935848186381288657301743037276989387181630082770470140566514347283423220254056295679762355107998946856647771923267685993102289919583043742754237631843465539031595456305743411235679447408211669248906832318860031123647283091736451734020037592730335639920007604697373879818447125287349861000541813151017328564452401767962995176958526697907151618496292878336961742473499544155632523443162464732288342688001893852562398612269152577323716381572791708070760368961763349054572046776632624921590786479871723619263277585236650281750234851511372789944577964241729184000570587531724480859264754602671783693413711471849226753959879567431864880148493878576529921974075581097672803917917716520327425261234171771105936070818828100,0.9513012948639771899004158045926399449032669371869466676946379206806990581243691229076665780252431631901098823045145584337218051153283662696515221731045769390022385813024631637362186892075585004058487499449500143718070446525921646200435451205121418839480952270188242408171919394655093959902188011655548465200771573926022574832229514965568415352324394054269375810951307413890991730598044857216089917708906994267059321298737284386030714222899446840871272649187068508002536026220128800011073205143524555092945569200528845741207351911540423358952752272223050254420862663493847542521686858983491968847657050016051671895978457327515657652757191840960482944078486460531237790471733344877211661646241271553428347456455380376524241369435580923871511575156812472769090940998269825103303555917740646063596858492743178780408582336459363264161289987680235017168086280219481616720099665455410824290836086861610046662384284234165366931142410355991026359912734716389407644413734636903741447892518080895319788117263298,122.9894257809738568148070168678267515731609573626250496245420484107305852946517652310678215284670215451421987633023921207567618928024589266244901497139149045001802740857187482744129529178841669715233613137203523753759024495335548179940288894122691986041512397342600050826870028093091111499592153795887311378477229560741336281015459005961006234075881723756488084381233710631862715924704689497182145448815436691409277189877681402055525561120498606586951300893531180052680200219824551739195535932787446028830354409225263968413903472106760482968278432029605896909455952097486231812413461832902583539255677083632445001243318474170060736394832386576911618241180679334807474200253494514345617850933741742859111002663799070382834107442693630368230613946820435980397535681147853829617141729128169149062322681351699993747835919055855659156841244692768141326237633259785746480389281175558356587121260991888178758462418543471105772489925790539304592560711859497176216245908826203487174819226168995522603770732348
78,122.9894257809738568148070168678267515731609573626250496245420484107305852946517652310678215284670215451421987633023921207567618928024589266244901497139149045001802740857187482744129529178841669715233613137203523753759024495335548179940288894122691986041512397342600050826870028093091111499592153795887311378477229560741336281015459005961006234075881723756488084381233710631862715924704689497182145448815436691409277189877681402055525561120498606586951300893531180052680200219824551739195535932787446028830354409225263968413903472106760482968278432029605896909455952097486231812413461832902583539255677083632445001243318474170060736394832386576911618241180679334807474200253494514345617850933741742859111002663799070382834107442693630368230613946820435980397535681147853829617141729128169149062322681351699993747835919055855659156841244692768141326237633259785746480389281175558356587121260991888178758462418543471105772489925790539304592560711859497176216245908826203487174819226168995522603770732348,-7.00000000000084361069899043032227648035053813932980870394539340137291060910960448231497450430789740116604965331584152729486130094350112171255185447201521274342986436294983117286301889716617585250562430397697927567033142505405623364552889288448409833241879399516616363552990326343509302599149297423738302624279847439684727993710762470933601264608062614282837475413104076866408931175527033598853359671687970758046231583095220409638843766198971868505133099670604188612467287079096925501629467697503109652260714167638681171279967610501268430672043508997058450587035096705061434957114331698851975233858706010942033218570905843263458871732453503923554207252873154986364081256571619019608781729344206421251180587054136593957881643248949659401760992803345488727122615530354680816229411823113157503448556832864962895021713054651459815950740119452525678356986272285496130823555272917613491424895072758374848386228879694885228759964821676059594604913850114900831257623169349805924046743297406039860308532863394,0.8943858327781088700872946658120518516057087029770112821721214676845908653854575136364186550818600909283439877382271830592751832423082313410767701118396582470235166352844694165245691171036220618997539333360955414810527663933364852202828599084177479397664086528580837248205547904690798486809192804100125189376056694380598909032749955112094102608616922133661549365840995416386752274787531225706149664731625460620290549727848236467140326666687250439081226196382665974723090100735024050774741567794385086359744480681842640012056165441524951261867440150665596473509949712445124041264711327776682343611753853417581580064656274688139537526850428896283448491654582150035508025780326814548980031376264159244949892125185090545543001028837962420586526659336852819307996491809392811421284356200497051645885117025478760471022284057691781450083393872626447638234541433443545466237266519661008702119912769853191533899535181161569997753167517971848660992287614984790269214162689319132546610520433142276853471745765525,130.8160256033991486168871570984494507742949585313115670405061272662596081958989820016727996970929724787093960608151937287654726494589941875841479595017171792243392704650748697096878949245156180025135772735983275973482196542403502037098460024259849803394721427439338980715699303801243298449862501234222754998109302082731014463546960357914727392860329765295655462082926483185505825749496590783039764322230014328853681207811431158414788694024783088940372384794315422171624591711299722082200452380525743080274264126117930409656250588468208892571332111075439773157116054556144863861600881023064124302577540466331607424700273502645825119859260346757557176092716699033188907966057360233372041001678552566452093223768127843011435952567437986949691638206307937068809692105116585285738831451367311563061592390342746315324702314232737121410104711111900193134602561702108891903924096136824770376828202333275407516264877018737786622312484674827914853269074779107269193619246011273415988660436507016173670352015950
79,130.8160256033991486168871570984494507742949585313115670405061272662596081958989820016727996970929724787093960608151937287654726494589941875841479595017171792243392704650748697096878949245156180025135772735983275973482196542403502037098460024259849803394721427439338980715699303801243298449862501234222754998109302082731014463546960357914727392860329765295655462082926483185505825749496590783039764322230014328853681207811431158414788694024783088940372384794315422171624591711299722082200452380525743080274264126117930409656250588468208892571332111075439773157116054556144863861600881023064124302577540466331607424700273502645825119859260346757557176092716699033188907966057360233372041001678552566452093223768127843011435952567437986949691638206307937068809692105116585285738831451367311563061592390342746315324702314232737121410104711111900193134602561702108891903924096136824770376828202333275407516264877018737786622312484674827914853269074779107269193619246011273415988660436507016173670352015950,-7.00000000000089729501619891168135635463088008499289921877178928877148436473308568013045694087502689721226221012539548570163083965573752203954044090667673812459445339821946056771802732390207787264722692680219898944219319546952037465815804907037587237935098985540641732089898975567273850572080427489694212217809645608177928356137058360581734266525857343704490119510191324152863888908597621655522555039781169302677469778196060016540380168404964351341937007581230000865109985315955541271791155162923505457325998548799592567207977552666513113990746560962826618068842307077131821696262106690087732424698840417389073629209604844204101504524012044491231043130579258119652949532735773563461256078038932654338505631655984529672583619770941109539731100785286276660122479663328929147975589363480056950726125689092876363502110963368637805416737523026574181862326112053202677779957406609911914277671949155245420905750281502922257681617663268607646899125418249063838088040084708026403408644682179333991030184653876,0.8408755692785745523142747918210468279039789785876123280940250765253029122627011151992424324774491375228574781457868022111948736705636789768069278716859865293187197765202528069725574314160913824971079540568697854822758564961842532689509396261851234902993531568399477264310067999538250180044311718711065665853580988507990440864536997929610489978646331111403782354574580263872012007770423874973687223405198130109444485347326338706373384969449041507633214808809326633558063636013533946329051652017708952065489167530860256843943503395216875705658942657149611801352745109159324456396081305888997125938737968447486482224689866959266188857885935594022780123897073113281821764853622930647479497263163647164880472954904923321186136397317160333574195998740233641527577592904351949007917455576784359496408695212207969979238676744211836450279330197936300274149444491761276882617393280289586811114786224613118200597499339845870724416774310305314247699758534239897040670890361211207634446430592610407274272314959628,139.1406817781605536874651764735725061416667799876103895425413316507098095218617204024641476555667434072410055186926213701044587838546913824595754644674387867891781765944947048136314265063124035536773933354236202448294807449771682755070203528272280574161191067159757093562342534743777899782811799609911531365612623223560730560126537698813724103197580522463227170609891301799846895411614418176499088685841476456220655634764305699149440510921317020119807375060075580220194933191458085218282674374671408531376546145435486992480412290770761360064109369894588604717181069319035871690490474504587013723943041446576300792142950853895136004205577689637323014770780735433238713934602274065401972105179873615544087791053932205778589657480938748275762022780755993394404801848731722828663012967514104871775475856121966690424007933653548345282937000127771064086966296502671102945947680269143209838743406610156173472841514836084354282181963807176957805238905565779693223698299362328606407282563582862245813916830898
80,139.1406817781605536874651764735725061416667799876103895425413316507098095218617204024641476555667434072410055186926213701044587838546913824595754644674387867891781765944947048136314265063124035536773933354236202448294807449771682755070203528272280574161191067159757093562342534743777899782811799609911531365612623223560730560126537698813724103197580522463227170609891301799846895411614418176499088685841476456220655634764305699149440510921317020119807375060075580220194933191458085218282674374671408531376546145435486992480412290770761360064109369894588604717181069319035871690490474504587013723943041446576300792142950853895136004205577689637323014770780735433238713934602274065401972105179873615544087791053932205778589657480938748275762022780755993394404801848731722828663012967514104871775475856121966690424007933653548345282937000127771064086966296502671102945947680269143209838743406610156173472841514836084354282181963807176957805238905565779693223698299362328606407282563582862245813916830898,-7.00000000000095439560813884177927391131997712244949920530107703607711270111004176396876025116150103469862908012190153234417301133803581034427807847199698359805340499933099672415827916359739907863654048944913751930104481954287693466282499232579109932960581054851198085956062584040092607445599880764350713489711994900393618878508057979434572123459808844292472236246423189880869922576947482372579993020864623979419297097598055931206736305626968323801104708525745259687269666834863414040907519739378560544067431944853303620217377324502487650690880439829632193774716822697752956288696697836002410684984033551051058875474696290682303858277004844947664962718569904967466587520806652306600331244180807171825339221810480589885377547034203828544691825701594431470731334345847783892816299735315670869613756191058181169069811717409956701824823361857913141719403943377720994845154714996126384418718776502369039539350198006638883123626506428282753173275277332918457456466323037702503328597488037288136865887798402,0.7905667745354226296216920043892006899471541263867802110301817855708835158864285270797608418601794514217687112915091170243468516356986857310526774717916891848467846323919748102210093688975873184966808997241870017725938976111420326037951558354598189856673556575619566658683435433918259050799698932042663233371070117207720176265723360342051906959600588689092464667508664458825118781376925744225225956055832036040432284201610208487104672969723388125113769222743336228236685135135179612502695834426105512927923798841094966796052821343833750373641362800943222338143147694609925522365111401963344573885187730217815640134926683436361256398503829664684826587171249381695451387315666805172793485679219902163047009923118565611359050548612000892708982330507134063978729164915304723150112252412473569428492978718544908974585642633089131857955938158408461803320780657599851607172860632857012653443158441528574694392027814790483743628854373851203695964040490048378460137928905932346584346122515009409756275710823440,147.9950888004067283085305395008799758769992303392666762816345126015207775516629068703111161321125976616006707953436115135207240867402264283382300402250190807180981584080730831686509200247074641972788685630543962429041870026877940676753320246516478495793129785553397696841076582430961911196526665762564737269562326469030958737994371514115796232530803443396007870904907747348847574630535050948297727635879532720317012205489180310552856668765109077666084145620590946103681943965694836939906001565432078009060689833636742693887889305511709285545143905632305170920957809114247923043837451310335942314495626449786867922291028345023871995409201824269256389898212372077121274013119494099409274488638781163478218179346414669614621296798048943200327101691680293747042668808511526473710963134448976544458581419124470650642791045894422248759190289317573240695101350100692499049302236342564698027234259935229851926976691474603393487922075979427942392275583400393426065150423126821534153419222895746933887523794407
81,147.9950888004067283085305395008799758769992303392666762816345126015207775516629068703111161321125976616006707953436115135207240867402264283382300402250190807180981584080730831686509200247074641972788685630543962429041870026877940676753320246516478495793129785553397696841076582430961911196526665762564737269562326469030958737994371514115796232530803443396007870904907747348847574630535050948297727635879532720317012205489180310552856668765109077666084145620590946103681943965694836939906001565432078009060689833636742693887889305511709285545143905632305170920957809114247923043837451310335942314495626449786867922291028345023871995409201824269256389898212372077121274013119494099409274488638781163478218179346414669614621296798048943200327101691680293747042668808511526473710963134448976544458581419124470650642791045894422248759190289317573240695101350100692499049302236342564698027234259935229851926976691474603393487922075979427942392275583400393426065150423126821534153419222895746933887523794407,-7.00000000000101512987411131279866171598253608536606320319883681032604943451968872255435902036333933432742057446559049311130865071371040806040372817575534296923504109041049557378741938998648724152920596240930865556514808089494462962738894202379061628146523974405117254824618718334254566702250366598555405450694999832805882705747235088052753078162201339468282164295771422220550380101537440236099417081422890418481762790616526743675632809729606094202329101587837866117052362796639724160985644641097842533516750235518867141056889442662408894739707116840814718113799355155533668883256232551714458419360154661248274135044356301635257086325179482574091479134306737874933156458883688009348746496739116183320260537688429533323060059398712313460182110925222749713039090911989656974983201484021156380697090582323280718347895486840510092249368270406027833587344971881595014360259591619564332113321893137425274354593199439493194189413757779449841611883691683828866978951432543861412237181523292609224905827160523,0.7432679076828866339278107513343719877927409683934300534986724957623310357463727953437675514857804639534413796819496565867680244874789417695031695688875117359010711728750910985526311548955930771842619750801426595085345171967717041001346481357663461524513047623187765393229160517063012142059354863446618607021369874650842016684126569797162819140010749352831423285665644612917514189677831167568704147636317384617526313773183570728312918198642120130842016272519863662533866685011477113537964647783081353974171278778585795283885202466921223014229350014936511918814538751490570821621206287261739427928905215920330613620544617698193992756315377175885147920636705494674562532961396924306961207265654447950773494495194956857131816261864979070468701485739424321985771709352950712139961341808475389999359706778627136235156911025702662123336892293187112072382511775145349864830489543819365334279506934290044133446922589366340051912845151338547526144615599373989235733259913256563968810807060837228419778224552819,157.4129580877048788978562901286546668082253737359537864083382242354642593137420844039426545545175191834180483166388520388523707978428987144030258929575110595575247510295249727775741393067066808866419237653605727950732962380808917976935400368526662622561551269773784928820891733793386452304276663382787180149480636033110882830169727180946581130575900959363481684633817349909675235549829020650308841909944895259047081060911516903196128288769284389687019355489013706481381625406252114574142124023618840893049761345123904471809759543979472784732708110984197448133563445196693595597513973237626189879071977813558149473135458161041273251610621715655784567181313894146087585809245631511904999933960614029880626414518737792026615902368870858084999899234336319173052649527261383029881130990052799665575910927031563433590000492152396868911524799464975704048444275264287468631184141903311952463493257012098295058817362500256045147986025030346933382185322597298777270771602308470921812288757429992583201710377912
82,157.4129580877048788978562901286546668082253737359537864083382242354642593137420844039426545545175191834180483166388520388523707978428987144030258929575110595575247510295249727775741393067066808866419237653605727950732962380808917976935400368526662622561551269773784928820891733793386452304276663382787180149480636033110882830169727180946581130575900959363481684633817349909675235549829020650308841909944895259047081060911516903196128288769284389687019355489013706481381625406252114574142124023618840893049761345123904471809759543979472784732708110984197448133563445196693595597513973237626189879071977813558149473135458161041273251610621715655784567181313894146087585809245631511904999933960614029880626414518737792026615902368870858084999899234336319173052649527261383029881130990052799665575910927031563433590000492152396868911524799464975704048444275264287468631184141903311952463493257012098295058817362500256045147986025030346933382185322597298777270771602308470921812288757429992583201710377912,-7.00000000000107972904791839551430051817796900657784096430501127119453634152883325660536269389085146591259121784499905244834560996608444487389828322550960441960178991429136747664905608878594341673930928587581009246874307617279686483251454246986771572693635124096328984737580217709804688628161160947727651244725994949391561597589100583273035182029728131591775269679325188959931414914177793200310828601811730075044188973457648475984509746530919143660691351601060480159159797043312236737092842706579524486842066740228943772246444062590662769055927338581656974372748664206606848738484553695660130134901682658521158996679650506377663823270363563996737438123411666633127923838008453595191088799225734204069030541291665308506831267228620494831709193724545588321048741180909115940968515303733163721477883945514121799014371547160845986728063447441839252105731115406528813812723521498055508113696886403345771733633870299103767048941172580092847150129018863114686274511179361103070278941338988652881670881794853,0.6987988875651177490874095733403457559080612300891591553649952128639342332069955660647753192067677537389969049601119117038052834683974295927944454900812018007352247189238687405733638256345796484753938068651262812253413129508147452741566769647967831256929800897230333885626634781960356416013835884584731973612527102029449757571621425525410135183355651547948527210775202093902463016120833929149589083799290664264863316203662569318436249332136421252380090767738235153985167569852215664273995290069400144147081897372241747989149606496179858306058293273360806451436811644674333486255827207249241309889085147596418880133791810845821649600734298434320701881882505378959651816142953507986377349080827507206331273032809081679775736097654159956375975140454821249242771050008056104985470188917632186682441974913896891572077805527286538317593713886033476619619243971474957487821090524625653737164120242526399681074424693179878634417175183694194782348935270689158906067241173802827304388369397457608931208738959989,167.4301463296492151050996619751805845050258814276251730081590941889296674288131070631576314330806408654746487284608041112976016303547880603284481339836724778602863884184728590608490981430858580202564516290147503591525198039152140152726080447976832380712734996395395078814954348048850190916549775962085116056079643654185425723492853626273035394288193775372488756877556645475318924586447686018498595615881101357796182887630268294438645141512998065680907391137677041207927680114215597328547097272807265777753790247339669252398325587374086556471934037217870999939427499264445691953422045075952247728759213381507965676966148707101488173752369826336345792655978047308407152097345007975910150562609885805736017981976528479197196497114688593864855695634032480623358604292571322479143500378152591563939120914862822190543683903373823469788280551531813045694805848675863919204050094680134488901333918391373569997883348183941790483665810530642034695268647858370636965774483890367579897186451253129616508171060411
83,167.4301463296492151050996619751805845050258814276251730081590941889296674288131070631576314330806408654746487284608041112976016303547880603284481339836724778602863884184728590608490981430858580202564516290147503591525198039152140152726080447976832380712734996395395078814954348048850190916549775962085116056079643654185425723492853626273035394288193775372488756877556645475318924586447686018498595615881101357796182887630268294438645141512998065680907391137677041207927680114215597328547097272807265777753790247339669252398325587374086556471934037217870999939427499264445691953422045075952247728759213381507965676966148707101488173752369826336345792655978047308407152097345007975910150562609885805736017981976528479197196497114688593864855695634032480623358604292571322479143500378152591563939120914862822190543683903373823469788280551531813045694805848675863919204050094680134488901333918391373569997883348183941790483665810530642034695268647858370636965774483890367579897186451253129616508171060411,-7.00000000000114843907824047429426809461441994112643302317366073407127310012539964164917502809472467825573613535640860304575458550617177103047141702463605521616268793489818802469996046953858636417821525702032818542407027189112801764922967550832237924798075931633669234779073340081670186095086759366739626922060947072883202042566735280696570329738736078614353938387298316506827161361719554360589393756373824664256475088939030163872658382492629522141771300345373503150526395782810508136472557502801624411504688377616880862545656110180903883534782830082617035285240176252817990997399162379960085839436945741858553439186476092556845952481002624563795497115360363602888162738513399644966131084322388794212248714119711455521493465706975647454577426140910223036759962429628964689095565861486351753774927211478953193943838946169418838045808723443324537853703344374398858340779168891072684586719027658411159972144132706948242265817844931822902735752332121900848151998061935078890638499315364458545359677330730,0.6569904071125145240237845342982092293076951081382678621964961606822264967215181351209346358187553350176969161642317828469009051640806021213773756142060060035513525442405958065658019065520796489858012102236034185276601523928514407165915688527103110417568424283205923800592278687127548016128098689594864904603322531158964894451810728405115785964397670082131569582444317198834802262491966843167454497196314899811231070823863872009403287397135001936604339773721516870058816465932637678955774323151159118465735524467665467577480058247029433349333304351642705833507814644307414370858592647594150353572511031280757274855061534407647535975652885863668793884188492231837183955484159680718494983113575735011126011334296826220815403727547513685690527638847273610265088708241578252119207908726069419015891522110728583118640140027862928720706706678219547847064098485241988490590606770745515774985676221676465429869478800644691190814511820000930394252422176709451237701000795473717347950111341504103469395589544799,178.0847920051717590016268257439548771585609994683797521413901263017010156480810296801198270116086922662979274606475522595055102091703090566155948394601134166428277488459945408134502188852587286707010391150463226934147446780283687179590103173963123399048799805689959002529825604243233923374721063287229823179163906442335431184466575918532313330110848789725392952352591092859697024917319446180879878710223046877566774832788073941231727097670692202769166869111903547188540039673444636248416209454176552573621442237046410893062993585809249936326688376966123015592973422208087509222436319835503901969400596679941557990916498149992870492895012372929948324315088438456175090959543826835611420091284095175787926308114473480017168089194879899139431000864804720459163292380945404179945756489839037625833594156488904876468389608665871208043687539514729127407395244780944163031774889934010645186818699594121744132606366023341877959709133324341508863446143011376566071947686113778668423309119864400127304371266263
84,178.0847920051717590016268257439548771585609994683797521413901263017010156480810296801198270116086922662979274606475522595055102091703090566155948394601134166428277488459945408134502188852587286707010391150463226934147446780283687179590103173963123399048799805689959002529825604243233923374721063287229823179163906442335431184466575918532313330110848789725392952352591092859697024917319446180879878710223046877566774832788073941231727097670692202769166869111903547188540039673444636248416209454176552573621442237046410893062993585809249936326688376966123015592973422208087509222436319835503901969400596679941557990916498149992870492895012372929948324315088438456175090959543826835611420091284095175787926308114473480017168089194879899139431000864804720459163292380945404179945756489839037625833594156488904876468389608665871208043687539514729127407395244780944163031774889934010645186818699594121744132606366023341877959709133324341508863446143011376566071947686113778668423309119864400127304371266263,-7.00000000000122152156503759432841164531516240588751509177148934282797498023297438758481701970981369013566529729331589133499863611325439868550296726898955974665030626860520172082024548800542559058531517035613607352325105324939865901168444012521285738761943034359185502095100140376543879951100207574916508926512394090628519574537725187136201775609724569068321590904229535406968466831725441585851665149227207131329387417810278351945928582811927968474338955555787545268275060222080724530947150889868196145036905943854197104536306043624130698517275931078054765729501151565877263327956684702335704537394350804691165934202959303568188361127256239974959161643219520520006656237301821737308858674373798490340347811423548278693030283242545869773361473582493236666693557899453119274857277676581875993766626040825473884710134435921997886876428935742260008810845452884010488826817012030320956119853023530222362368927630152825752176178442731420212206117336117856101223315024022618156459659776206433734051799832409,0.6176832887382721756733678310290141026456113694819483579666764231554161050370313565546392142885026750014579919240592225972630575605651866804179275124149460462085642797947659648841016653605163933827225501325887660571609672092196304299643436026906248307045885856027910185656425723294081065135188466219441592247788174159392988594103798630830823147595741731245833606496816766610355130260623867772587557439665381120268198776455962621180175058379576916982227880041817010673591600200553590648046786381786684130581795307263628505817783740365609114380799683729066269333410909769542087840664430893483157593848651579204525455315142777289819883014862429276460531047776491497984904117751685467266575689722970325319373934386154653563383696338935932810182703860003363072324544766525139667461047853065566107775444895872254270101742029538643342636592488245247925432427671811597321503112026461637387078827805179482584292802493144986352046031488456710531892447083325500399744709310539505497483997012312172756888054531042,189.4174605873183875683987755307683156593492140941528444135252032486866166266639401759042793171788103816778378352878370876813668680254365534242807760129834221669474902642097773988489800190531786691725256285401038885559036648287744849576631450227098864488352466196076558146310426215175512875066048562342941535179802665945443181952710922925173882560085181134735211736413893946134293968997351253625961585071711746868895993216377894048164490621709695148792916853199981436625485417339950952348951285759384989683083225050510677994789120014038611294061157759572317343142088617427588374493321323226061897337808185282317340771248243578357140599752847973660374579952220512782441722119958442796011673264125965139470804358779511818184075508195574923995531609516242174724536649578064956910748664064534521697986989389853140587260638248168953820911932520899454232344182023417312362628395083713719715585412907610833411054690821860474905354737357486951011492378403159451507302416221965030343100273296494289287024347647
85,189.4174605873183875683987755307683156593492140941528444135252032486866166266639401759042793171788103816778378352878370876813668680254365534242807760129834221669474902642097773988489800190531786691725256285401038885559036648287744849576631450227098864488352466196076558146310426215175512875066048562342941535179802665945443181952710922925173882560085181134735211736413893946134293968997351253625961585071711746868895993216377894048164490621709695148792916853199981436625485417339950952348951285759384989683083225050510677994789120014038611294061157759572317343142088617427588374493321323226061897337808185282317340771248243578357140599752847973660374579952220512782441722119958442796011673264125965139470804358779511818184075508195574923995531609516242174724536649578064956910748664064534521697986989389853140587260638248168953820911932520899454232344182023417312362628395083713719715585412907610833411054690821860474905354737357486951011492378403159451507302416221965030343100273296494289287024347647,-7.00000000000129925475553998549860686089562273716223580172358751924852496558653339464716683534055700201125290419213021233436594635207615330279500869979909748982446244478984770581647646573195643726617458534589737895459426072526483472624103987678588006602228111164984887761622974717661103117075179464783838906495630214668599573841730787224006960155212106991940556481291584049450107041715957148152258061110791578666184149376175563552682220187171188756338935898627292795438000656720836174221761462547733098078332274163043029244899584759396482978097056964072201741806182303407891543165498711132491902934223537958289179414924308093398397307073617682640175216556401164081764278330296069819711720951553461051555282073479307663270429350454513283089980769371221258225646933745371567650531772884559299427437023170633493148884624987903929356063129755038043078926962733548433977860422644846169554694445092664678331497160314416073874717141298374011873404451103467315869899814869539703013292083205155374756306014983,0.5807278783009503097028905887495287860844792711639038545034438759628635169098510733734395995061851904473728179189227377726322423811182215853445891805537889274842572981988827413377447813661175924278583249246473578074343608722280020732488598356324253444045222529375140429592263795569891417101099262550014454803335511517559034980173071778410783898401145075249718315452206402602229963965716192071000635509576956476832939708669800596651953970946948061838911485129174969179755736320487794250082409011601942683955541668083176624082474696231899435245823483312364174153112304277599765148735598642454292311078805947166031710318446696822337185270121190689326391337056366171902675575398065216190410481625011390991269081971941037320478575449478722784489407341316887717910945679634517631535831479183925996710114001682028044149909780155895974426603137266486536771512179440199813024846877859644489155628047436638556407992430262186277640259292060909367158429654152152947904104540377942769278745236524006050294235848861,201.4712989883288051444994691733321414405749839588431921978900628202101743610884653682389680091889785899951341485046392244893397642670038002945966649059749366401883469756051499814612111161950354080244157596100918943433301570518322021784085010498338120816679336516185462159546199860716933979027693388343575497392989933092148253850664931415505068575888516157966050985135867834396637377716598382613904070187734892479184739187969104300266600125371580205006314524485199485600579757805725361864587668702526217603580560680054877455415148508062262379664697923400332276910973239569178847402101442876546947301174827137641718857649508169963476921998873118063642357579194927770750681789457011618098804989567068259956935051439201191304925268307918430431306364295261700913944305228258799905901162918976641287921760685400201926187156438608243055099659675047725879494879486751835958728843049776541363608049976697928467297641437554396643000265269680520025904368319011732070765912866773931352837306382642465071582668444
86,201.4712989883288051444994691733321414405749839588431921978900628202101743610884653682389680091889785899951341485046392244893397642670038002945966649059749366401883469756051499814612111161950354080244157596100918943433301570518322021784085010498338120816679336516185462159546199860716933979027693388343575497392989933092148253850664931415505068575888516157966050985135867834396637377716598382613904070187734892479184739187969104300266600125371580205006314524485199485600579757805725361864587668702526217603580560680054877455415148508062262379664697923400332276910973239569178847402101442876546947301174827137641718857649508169963476921998873118063642357579194927770750681789457011618098804989567068259956935051439201191304925268307918430431306364295261700913944305228258799905901162918976641287921760685400201926187156438608243055099659675047725879494879486751835958728843049776541363608049976697928467297641437554396643000265269680520025904368319011732070765912866773931352837306382642465071582668444,-7.00000000000138193460361980140436859320041890412379600673080705944009754807000439030825583537745039246815336393442695059047396337956798078427652158245731865469474990494108444149506613702455537697594437705224695370549291623847221954937473495790765063436731855715900063006279431371314842930832491638963508494875750638850827928855435224727731012779835381776049126231820020102472700122646493287781021895895410725760444415034085382278691103610743002231588355043494917255773577166722542456205325917281034760936945005148143368631493684496199938301300381907629550914166278713840261197232397434809963690590227972356836075101526298026073367451323033186835541432494605841616231414215810487696583815200645604294302344144802526554114032912408639142236893462324556761867536970816087367035510797720004641646879451616666865231735339410502186428699208973824105690150249614324146903704720795001250804877245523718460154525832170433686945603600935263105244391612277863042733860387578379304639548144920084142704263139016,0.5459834753256904357135530106554257908510664409911370711967127215157659588388915621848613521010744592401452877617453618229348126050533522460872973994447803711820903239913965650204671221823555950304809206993319691409738544979986264218338932226727510336644646076246529203821645829613623805722621270296499209179507867151067935115249672618733856810783810501493142051259344651557856367053920369634298139618359718542655574125042891087960154533425510051251212730391074935993681688586550335375289273093301096417534512456737221316590922664248583119467642904694999585202322911025821313377012197345782276298476157413005111299307227553553426605709077487308106626906575443926963469853079945418932839042469891093319777775046983999104501740326917449137322243215526406392255781983742822105355759400249402497538169861922827268993363573701611429488715594539842874934895527012814119233307619499900561966998472237711188559759939134478212462129222182113965589550784772593854446555117261312285719304186893062493706631985901,214.2921998330397868317189227096477198414732699918329675676568786656205704864501353707851542602184624124082778911059061470978791015950506940068883791790323070506382271134783204500469806059536380146398431541461277465744802540593957372880173814428550822670054510406800616184955247836480163548005122530520528444543157777590961966627945771079362364280013920385879938112812930175330686355710834565374618126738221034946217522948038653043316868367462753848398669747798895450744026609829061853299663640696790746663384075353919976777249729832093813264181162750148425219699776310973970781871101352916633002070986752240276253730001818627068659391563634569404302366554735675375864281563848958518333051107344263757988068265439647241927259902062053624659124907214675084507332452735971933703286842097153827735540740815683790845045744349145003885804717231625629392064591595281681844032736868601484019736142594930172673628219544130361634278686166590975008620550949952236529464459368958960508316170208110677851851024665
